# DATE-BEG = 2012-05-13T20:56:15
# DATE-END = 2019-07-05T11:18:17
# DOI = 10.17909/g37r-1r51
# HLSPID = BOOCATS
# HLSPNAME = HST Photometry and Astrometry of the Bootes I Ultrafaint Dwarf Galaxy
# HLSPLEAD = Carrie Filion
# HLSPVER = 1.0
#HLSPTARG = Bootes I
#PROPOSID = 15317, 12549# DOI = 10.17909/g37r-1r51
# OBSERVAT = HST
# INSTRUME = F606W, F814W
# RADESYS = ICRS
# TIMESYS = UTC
# LICENSE = ‘CC BY 4.0’
# LICENURL = https://creativecommons.org/licenses/by/4.0/
###################################
# CATALOG DESCRIPTION:
# column name, unit, description
# ID - number, astrometric catalog ID
# pmx - mas/yr, weighted proper motion in X
# pmy - mas/yr, weighted proper motion in Y
# err_pmx - mas/yr, error of the weighted proper motion in X
# err_pmy - mas/yr, error of the weighted proper motion in Y
# m_astrom - mag, proxy stellar magnitude
# n1 - number, number of first-epoch datapoints
# n2 - number, number of second-epoch datapoints
# n_del - number, number of deleted datapoints
# max_res - pix, largest residual in either proper-motion fit
# X - pix, X-coordinate in ACS/WFC pixels aligned with RA
# Y - pix, y-coordinate in ACS/WFC pixels aligned with Dec
# RA - decimal deg, right ascension (J2000)
# DEC - decimal deg, declination (J2000)
# pointing - number, Pointing/field center to which source belongs (1, 3, 5)
###################################
# Notes: direction of X-axis is opposite to R.A.
# Formally, our celestial coordinates are on epoch 2016.0.
# Each pointing is treated as an independent field on the sky.
###################################
ID,pmx,pmy,err_pmx,err_pmy,mag_astrom,n1,n2,n_del,max_res,X,Y,RA,DEC,pointing
1675010,-0.04,0.04,0.09,0.08,23.691,7,10,0,0.066,3778.61,3031.16,210.090701944,14.488788861,1
1977013,1.22,2.07,1.59,2.11,26.291,3,5,0,0.656,3905.92,3037.05,210.091862525,14.490156749,1
1378007,-0.56,-1.01,0.52,0.72,25.367,7,3,0,0.195,1815.44,3041.0,210.073962019,14.466857476,1
976024,1.48,0.26,0.4,0.48,24.674,3,2,0,0.154,3359.82,3046.94,210.087287732,14.483996746,1
786020,0.08,0.07,0.14,0.09,24.242,7,16,0,0.07,1033.77,3050.08,210.067357131,14.458081852,1
1090018,-0.1,-0.43,0.61,0.97,25.884,4,9,0,0.436,339.9,3052.75,210.061432483,14.450336708,1
1839014,1.1,1.08,1.84,1.68,25.747,4,5,1,0.475,2525.12,3055.22,210.080217325,14.474637975,1
1411023,2.41,0.73,0.48,0.7,25.192,3,3,1,0.213,1485.94,3056.17,210.071308038,14.463064039,1
1021024,-0.78,0.62,0.81,0.88,25.59,3,6,0,0.364,1574.53,3061.2,210.072126354,14.464008052,1
763017,2.34,0.96,0.71,0.91,25.851,3,6,0,0.29,3625.19,3061.4,210.089732092,14.486829866,1
1229022,0.31,-0.1,0.09,0.04,22.278,8,16,0,0.06,3324.88,3061.43,210.08715432,14.48348724,1
1418023,0.92,0.41,1.52,1.39,26.477,3,7,0,0.396,1492.8,3066.51,210.071485884,14.463054226,1
1818015,-0.11,-0.01,0.09,0.08,22.773,8,12,2,0.066,1536.51,3068.61,210.071885143,14.463523459,1
793017,-0.03,-0.21,0.47,0.43,25.617,8,7,0,0.32,1911.54,3069.78,210.075117651,14.467687804,1
1825001,1.04,1.42,0.7,0.71,25.659,6,14,0,0.325,3069.5,3073.61,210.085101986,14.480543847,1
1935001,-0.29,0.27,0.07,0.11,23.6,8,7,0,0.065,1158.94,3077.36,210.068744924,14.459248162,1
1247019,0.28,0.39,0.28,0.68,25.725,5,10,0,0.279,761.35,3080.49,210.065368235,14.454796916,1
748020,0.2,0.03,0.07,0.07,22.88,8,11,0,0.052,3553.48,3081.13,210.089343218,14.485867747,1
1258019,-0.14,-0.17,0.44,0.22,25.463,5,6,0,0.196,452.51,3082.24,210.062737798,14.451344853,1
1427007,-0.25,0.31,0.42,0.5,25.615,7,11,0,0.397,1112.4,3084.24,210.06842451,14.458673024,1
1247022,0.28,-0.09,1.79,1.11,26.154,3,7,0,0.543,3021.57,3087.21,210.084846723,14.479897286,1
1355023,0.9,0.9,0.83,1.37,26.067,3,2,1,0.397,3687.44,3098.9,210.090697553,14.48721094,1
1195019,0.69,6.22,1.59,0.92,25.629,4,4,3,0.392,2201.31,3099.83,210.077950315,14.470663106,1
789017,-0.0,0.01,0.3,0.37,25.244,6,7,0,0.17,2534.59,3100.55,210.080819604,14.474366468,1
757020,0.15,-0.07,0.2,0.2,24.474,8,8,0,0.097,3226.44,3104.12,210.086799891,14.482036911,1
1034021,-1.0,-4.11,0.1,0.1,24.152,7,14,0,0.081,3015.83,3105.64,210.085009258,14.479680194,1
1097024,0.57,-0.14,0.31,0.3,25.293,8,10,0,0.173,215.05,3113.06,210.061053975,14.448445538,1
1772015,6.16,2.16,2.42,1.93,26.204,2,3,3,0.526,3012.07,3116.59,210.085102847,14.479547328,1
2166013,-0.98,-0.4,0.78,0.76,26.008,4,5,0,0.272,1853.42,3117.34,210.075165291,14.466645416,1
1061024,0.05,-0.01,0.09,0.07,23.005,7,13,0,0.05,1187.22,3120.88,210.069487703,14.45920112,1
1598003,1.33,0.9,1.03,1.2,25.873,6,2,3,0.388,2660.03,3123.23,210.082156959,14.475573849,1
1075018,0.15,0.09,0.61,0.53,25.747,5,10,0,0.313,1739.56,3125.28,210.074279192,14.465312177,1
1356023,-2.35,4.66,1.45,2.16,26.15,3,8,4,0.542,3992.34,3125.39,210.093619589,14.490383973,1
1724005,-0.65,0.15,0.33,0.43,25.314,6,8,0,0.148,1641.01,3127.14,210.073454606,14.464199796,1
1015018,1.4,0.67,1.85,0.97,25.9,2,4,0,0.402,4009.14,3128.9,210.093804157,14.490541684,1
1964001,1.98,-0.18,2.02,2.36,26.385,2,5,0,0.414,1024.15,3130.36,210.068196929,14.45730735,1
818020,-0.01,0.27,0.2,0.27,24.952,6,12,0,0.194,530.68,3130.62,210.063964557,14.451812744,1
1569012,-11.61,-1.71,0.66,1.88,25.766,3,2,4,0.517,4078.1,3135.29,210.094469615,14.491256203,1
1976014,-1.17,0.75,0.87,0.85,26.851,4,7,0,0.335,1102.83,3135.51,210.068931538,14.458140273,1
1692005,-0.43,-1.39,1.05,1.1,26.362,3,6,1,0.365,2429.65,3138.26,210.080352044,14.472884931,1
1586012,4.14,0.8,0.93,1.32,25.826,3,5,4,0.295,3751.56,3142.73,210.091751791,14.487560004,1
2003001,0.06,2.96,1.35,1.58,26.25,2,5,0,0.248,634.27,3144.04,210.065007876,14.452854202,1
1638012,-0.29,0.61,0.28,0.33,25.251,8,8,0,0.142,2603.89,3151.4,210.081998841,14.474714953,1
1004024,0.04,-0.22,0.09,0.12,23.279,8,11,0,0.091,3331.46,3152.64,210.08825899,14.482802125,1
2016014,0.23,0.69,0.33,0.47,25.767,4,10,0,0.148,642.5,3156.02,210.065216264,14.452846046,1
1032021,1.38,0.92,1.34,1.72,25.921,5,7,0,0.726,4002.82,3171.12,210.094235096,14.490120343,1
1140021,0.02,-0.01,0.28,0.15,24.739,5,8,0,0.126,690.97,3187.14,210.065989731,14.453126867,1
1221019,-0.38,2.27,0.73,1.46,25.046,6,1,1,0.405,2739.28,3188.45,210.083586784,14.475913716,1
1459007,-0.04,0.1,0.25,0.22,24.804,7,13,0,0.205,1722.85,3197.6,210.074966808,14.464524948,1
1401007,0.07,-0.1,0.18,0.28,24.827,7,13,0,0.147,3261.33,3213.41,210.088355197,14.481516308,1
1657012,0.06,0.13,0.05,0.08,23.443,8,12,1,0.054,3104.77,3216.84,210.087050578,14.479745459,1
1838010,-0.35,2.15,1.87,1.13,26.32,4,2,0,0.531,2452.69,3218.44,210.081471179,14.472474637,1
836020,0.74,0.82,0.27,0.22,24.67,7,11,0,0.17,441.62,3220.04,210.064227904,14.450077989,1
1071024,-0.45,-0.47,0.61,0.67,25.405,8,7,0,0.437,2099.7,3220.77,210.078467804,14.468526566,1
1406007,-0.03,0.48,0.67,2.01,26.293,3,4,0,0.493,3245.09,3224.52,210.088343561,14.481243325,1
1829011,-1.17,0.52,1.5,1.53,25.854,2,8,0,0.252,4014.46,3227.39,210.094981809,14.48978203,1
1886015,-6.41,5.32,0.49,0.36,24.009,6,1,1,0.229,1936.25,3228.8,210.07715711,14.466640635,1
1490007,-0.18,2.2,0.69,0.89,25.968,4,6,0,0.325,1232.47,3229.4,210.071123127,14.458802569,1
1872010,0.82,0.13,0.92,1.22,26.031,4,8,2,0.432,1999.44,3230.44,210.077718298,14.467330388,1
1715003,0.17,1.84,0.41,0.45,26.015,6,10,0,0.239,1431.55,3231.66,210.072857855,14.460999515,1
858017,0.42,0.02,0.35,0.43,25.376,8,8,0,0.387,1193.13,3232.4,210.070819976,14.458339678,1
815020,0.14,0.15,0.04,0.06,22.513,8,16,0,0.043,1774.19,3233.4,210.075818781,14.464798611,1
1152021,1.06,0.63,0.47,0.25,25.593,7,11,0,0.29,785.73,3235.29,210.067356436,14.453781113,1
806017,0.17,-0.12,0.38,0.32,25.393,7,12,0,0.146,3595.83,3241.18,210.091545984,14.485008327,1
1309019,-0.3,-0.22,0.24,0.18,24.528,4,12,0,0.091,1096.3,3244.62,210.070129215,14.457160396,1
1993011,-0.37,0.18,0.28,0.19,24.547,2,10,1,0.057,988.52,3244.97,210.069208111,14.455957747,1
1402022,1.28,0.98,0.36,0.38,26.309,6,4,0,0.185,838.03,3247.08,210.067940693,14.454265407,1
1846010,-0.02,-0.06,0.07,0.05,22.303,8,15,1,0.037,2748.5,3253.62,210.084414879,14.475474531,1
1874006,-3.23,-3.62,0.78,0.94,17.123,7,13,4,0.461,3966.64,3254.09,210.094877918,14.489027722,1
779020,-0.4,0.82,0.28,0.35,25.392,6,8,0,0.213,3829.07,3255.22,210.093709759,14.487487307,1
1692016,0.06,0.15,0.06,0.05,21.326,8,15,1,0.045,2156.74,3255.92,210.07936143,14.468869241,1
1313004,-0.21,-0.76,0.98,1.53,25.823,2,9,0,0.336,2013.76,3256.47,210.078140385,14.467273345,1
1946015,1.89,3.34,1.47,0.94,26.522,4,6,2,0.432,1295.92,3262.52,210.072048302,14.459233474,1
789020,1.32,-5.27,0.2,0.17,24.251,8,14,0,0.118,3542.06,3266.06,210.091370355,14.484202935,1
1437023,0.55,-0.62,0.75,2.23,26.06,4,6,1,0.71,3531.28,3267.39,210.091292961,14.484071973,1
2302013,1.07,1.61,0.63,1.24,26.507,2,5,0,0.294,1398.05,3269.31,210.073002789,14.460313702,1
781020,-0.11,-2.39,1.28,1.32,25.235,6,2,1,0.544,3994.73,3271.85,210.09532313,14.489192778,1
854017,1.05,2.25,0.77,0.99,25.497,6,9,1,0.394,1878.3,3273.36,210.077171623,14.465625215,1
787020,-0.07,-0.02,0.28,0.28,25.184,8,4,0,0.234,3799.69,3276.53,210.093702421,14.486983287,1
2133001,-3.31,-1.64,0.44,0.46,25.096,4,13,0,0.209,195.0,3286.26,210.062872024,14.446782455,1
1818012,0.14,0.16,0.3,0.63,26.063,6,6,0,0.212,728.86,3286.39,210.067455447,14.452723282,1
2060014,4.07,5.4,1.56,1.31,25.968,4,3,2,0.512,1474.29,3286.43,210.073853966,14.461019851,1
1770003,-0.04,-0.07,0.03,0.04,21.974,7,16,0,0.02,1165.8,3288.32,210.071227914,14.457570658,1
1549002,-1.34,0.88,0.22,0.24,25.32,8,13,0,0.144,1969.54,3290.14,210.07814771,14.46650119,1
1722012,0.07,-0.12,0.05,0.1,22.638,8,15,1,0.071,2648.34,3290.95,210.083983901,14.474049385,1
2210013,-0.86,0.71,1.48,1.85,26.035,2,6,0,0.319,3100.12,3294.45,210.087902483,14.479048402,1
1133018,-0.14,0.17,0.5,0.73,25.46,5,9,1,0.291,1891.46,3295.88,210.077543371,14.465584455,1
1851015,1.93,-0.31,1.46,1.42,25.813,3,8,1,0.487,3600.16,3295.9,210.092212028,14.48460144,1
2332013,1.76,-0.24,0.69,0.82,25.224,5,3,3,0.252,1381.94,3296.71,210.073179422,14.459906559,1
1054024,2.75,0.2,0.96,1.01,25.863,6,2,0,0.567,3632.73,3300.54,210.092545011,14.48492536,1
1882011,3.66,-2.51,2.07,1.29,26.248,2,6,4,0.377,3605.99,3302.7,210.09234027,14.48460984,1
1367022,1.99,0.32,1.22,0.85,26.227,2,4,0,0.251,2526.53,3318.17,210.083251053,14.472467279,1
1950015,-0.24,1.45,0.25,0.83,25.839,4,3,0,0.217,1858.99,3318.78,210.077527869,14.465032648,1
1092021,8.22,-0.79,1.93,1.58,25.701,4,1,2,0.425,3631.55,3320.24,210.092761214,14.484748519,1
1756012,1.05,2.87,1.64,1.66,26.159,2,5,0,0.294,2269.54,3320.9,210.081076415,14.46958435,1
1695003,-0.06,0.31,0.57,0.34,25.832,7,9,0,0.28,2962.96,3322.47,210.087046992,14.477288829,1
1317004,1.32,1.63,0.64,0.58,25.051,7,7,0,0.352,2594.32,3322.87,210.083887018,14.473182678,1
2065001,-0.0,0.11,0.05,0.05,22.252,8,16,0,0.032,1641.26,3326.35,210.075745865,14.462546377,1
1794008,0.0,1.08,1.66,1.67,26.598,2,6,0,0.451,389.62,3326.35,210.065002953,14.448615288,1
865020,-0.61,3.19,2.25,1.54,24.856,4,1,2,0.419,507.28,3332.18,210.066079787,14.449876507,1
1740003,-0.22,0.03,0.07,0.07,23.373,6,12,0,0.052,2267.38,3332.91,210.081195825,14.469460364,1
1380022,-0.28,-0.32,0.17,0.14,24.424,8,12,0,0.1,2423.14,3337.0,210.082579903,14.471159932,1
1507007,-0.74,1.74,1.68,1.83,26.041,4,7,2,0.621,2190.51,3338.2,210.080596783,14.468560999,1
1107018,0.5,0.07,0.66,0.52,25.921,8,10,1,0.454,3144.1,3339.6,210.088798899,14.479162367,1
2154014,-0.68,0.99,1.85,0.89,25.961,4,6,1,0.494,595.71,3342.9,210.066961974,14.450771605,1
1956010,0.08,1.67,0.77,0.19,24.473,4,1,0,0.154,1804.65,3344.74,210.077359613,14.464211959,1
2284013,-1.25,1.19,0.95,1.82,26.279,4,9,1,0.569,2514.75,3345.4,210.083462846,14.472109844,1
1555023,0.81,0.83,0.36,0.44,24.73,5,6,0,0.17,1075.97,3346.77,210.071128476,14.456084753,1
1777012,-0.06,0.0,0.09,0.08,23.926,8,15,0,0.053,2195.71,3347.97,210.080753684,14.468537575,1
2046015,-0.39,0.97,0.81,0.75,26.076,5,8,0,0.328,753.02,3358.74,210.068494227,14.452390747,1
1701016,0.17,0.02,0.67,0.34,24.231,5,6,1,0.277,3304.59,3358.91,210.090398641,14.480787997,1
855020,-0.49,1.12,0.5,1.27,26.031,6,7,0,0.778,1080.64,3359.61,210.071316047,14.456030062,1
2100006,0.78,1.22,1.35,1.45,26.536,2,8,0,0.363,1105.96,3363.05,210.071572905,14.456283196,1
1301004,-0.41,1.11,0.97,0.86,25.601,4,8,0,0.304,3700.68,3366.04,210.093881021,14.485136991,1
1173021,0.53,1.22,0.74,0.68,25.354,7,10,0,0.845,1769.29,3369.98,210.077346235,14.463608471,1
2058006,-0.38,0.9,0.95,0.69,25.843,7,4,0,0.481,1820.32,3371.22,210.077798481,14.464166162,1
1146024,0.15,-0.12,0.07,0.05,22.118,5,16,0,0.031,1573.17,3374.44,210.075713981,14.461388721,1
1649002,-0.03,-0.26,0.37,0.25,24.857,6,12,0,0.179,998.02,3374.69,210.070780255,14.454985185,1
2015006,0.54,-0.1,0.46,0.78,24.997,3,8,1,0.211,2782.57,3374.76,210.086099318,14.474846482,1
1344004,-1.34,0.66,0.99,0.65,26.388,2,6,0,0.22,2905.53,3381.48,210.087232083,14.476159115,1
1447022,0.83,1.01,0.98,1.34,25.523,4,6,1,0.337,1296.8,3382.57,210.073435287,14.458245011,1
1157018,0.57,0.26,0.32,0.38,25.737,8,11,0,0.297,2138.36,3384.38,210.080679725,14.467596529,1
932017,1.35,1.01,0.82,1.0,25.186,5,4,1,0.354,365.48,3384.46,210.065463536,14.447863481,1
896020,0.88,0.75,0.8,1.23,25.563,4,11,1,0.393,207.34,3390.2,210.06417233,14.446055545,1
1559023,-0.6,-0.77,0.42,0.41,25.842,7,10,0,0.397,1490.84,3392.98,210.07522031,14.460318132,1
1443022,0.15,-0.11,0.07,0.05,22.717,6,13,0,0.043,1452.17,3393.57,210.074895362,14.459882903,1
1773003,-1.1,1.06,1.3,0.97,26.479,3,7,3,0.436,2333.15,3395.17,210.082475794,14.469674729,1
1881016,-0.1,0.16,0.06,0.05,23.364,8,16,0,0.048,571.52,3395.32,210.067356748,14.450066643,1
1808008,2.72,4.26,2.22,1.3,26.245,2,6,3,0.408,866.79,3398.07,210.069922607,14.453330163,1
925017,-0.02,-0.06,0.33,0.37,25.521,8,11,0,0.232,710.35,3402.78,210.068633928,14.45154962,1
1202018,-0.02,-0.13,0.04,0.04,21.88,8,16,0,0.024,1192.96,3411.92,210.072881224,14.456845193,1
1592007,5.56,1.14,2.07,1.67,26.219,4,4,2,0.517,1209.74,3425.3,210.073179013,14.456920896,1
1849003,0.04,0.0,0.04,0.05,21.54,8,15,0,0.045,1285.85,3430.07,210.073887092,14.457728116,1
1874016,-1.48,0.61,0.89,0.98,25.876,4,10,0,0.414,1088.72,3437.98,210.072285875,14.455468455,1
2167009,-2.31,4.57,2.11,1.98,26.12,2,7,0,0.332,1804.97,3440.93,210.078467886,14.463415747,1
1629002,0.28,1.89,1.45,1.23,26.025,4,5,3,0.479,2106.01,3444.42,210.081091898,14.466737188,1
862020,-0.16,-0.22,0.21,0.2,24.787,8,14,0,0.133,1900.01,3445.93,210.07934092,14.464431948,1
838020,-0.41,0.11,0.88,1.63,25.066,4,1,0,0.6,3054.7,3449.78,210.089297504,14.477251291,1
1230021,0.18,-0.46,1.3,1.08,26.398,3,11,0,0.372,1348.63,3451.68,210.074674195,14.458247438,1
1168021,1.08,-0.24,0.5,0.46,26.004,5,9,0,0.189,2928.99,3456.13,210.088291295,14.475799391,1
1938010,-2.07,1.26,0.96,1.95,26.402,3,3,1,0.342,3573.39,3456.9,210.09383235,14.482964908,1
887020,-0.77,-0.37,0.54,0.25,25.612,7,7,0,0.205,1181.64,3461.86,210.073357828,14.456304112,1
1651002,-3.76,-0.9,1.67,0.93,25.976,2,4,0,0.218,1981.62,3466.6,210.080279068,14.465168452,1
868020,0.68,-0.58,0.42,0.37,25.867,4,8,0,0.201,1970.69,3470.17,210.080226202,14.46501705,1
2182011,-0.41,-0.25,1.31,1.08,26.202,4,5,0,0.357,591.09,3475.68,210.068448092,14.449616135,1
944017,0.1,0.04,0.26,0.17,25.318,8,10,0,0.208,1046.91,3476.41,210.072368654,14.45468348,1
1354019,-0.3,-0.27,2.0,1.25,26.099,2,6,0,0.386,2849.57,3489.4,210.087991834,14.474638832,1
1227021,1.04,-0.35,1.41,1.62,26.102,3,11,0,0.495,1835.58,3490.3,210.079297725,14.463345984,1
1239018,0.82,1.16,0.86,0.76,25.962,7,8,0,0.679,1157.56,3490.48,210.073480047,14.455798081,1
1825016,1.15,1.89,2.25,1.9,26.283,2,5,1,0.402,2393.68,3491.49,210.084102248,14.469547554,1
943017,-0.02,-0.55,0.46,0.24,25.61,7,9,0,0.22,1236.57,3492.73,210.074184136,14.456658789,1
1175024,0.29,-0.13,0.23,0.29,24.57,6,5,0,0.124,2300.05,3494.57,210.083333848,14.468479912,1
1486022,14.5,1.82,0.88,0.85,26.019,5,2,2,0.387,1839.94,3496.06,210.079401425,14.463346624,1
1481004,-0.26,1.98,0.62,0.66,25.32,8,11,0,0.811,1114.98,3496.35,210.073182027,14.455275314,1
1803016,2.19,1.34,2.29,1.17,26.238,3,8,0,0.541,2827.2,3502.59,210.087951317,14.474280148,1
2192011,-0.06,-0.03,0.1,0.09,23.894,7,13,0,0.074,667.03,3505.58,210.069443439,14.450212894,1
891017,1.64,-0.3,1.72,1.77,25.46,4,1,2,0.47,2939.72,3508.24,210.088982186,14.475485441,1
2178014,1.08,1.95,1.32,1.27,25.929,6,7,0,0.804,2041.62,3508.43,210.081274792,14.46548842,1
1731002,-0.31,0.03,0.47,0.32,25.55,7,7,0,0.184,812.16,3511.14,210.070752947,14.451781977,1
1794016,-1.23,0.23,1.11,0.86,25.909,4,8,0,0.287,3207.68,3512.74,210.091334311,14.478430294,1
1797008,0.04,0.32,0.74,0.4,25.922,3,8,0,0.222,2393.91,3513.39,210.084355877,14.469368061,1
1765016,-0.96,1.53,1.02,1.04,26.339,4,5,1,0.43,3934.76,3514.52,210.097596906,14.486507353,1
1742008,0.37,0.18,0.28,0.44,23.731,7,3,1,0.169,3592.96,3517.76,210.09469956,14.482676538,1
1193018,3.45,-0.39,2.17,2.09,26.358,2,7,0,0.42,2630.8,3520.01,210.086465547,14.471949526,1
1929012,0.12,0.16,0.04,0.05,22.207,8,15,0,0.037,1469.0,3521.21,210.076506431,14.459008922,1
2086010,-0.23,0.07,0.13,0.21,23.674,7,11,1,0.11,1740.01,3522.91,210.078852223,14.462011139,1
1210021,0.61,0.39,1.19,0.92,25.106,4,6,3,0.309,2663.38,3526.5,210.086819723,14.47225816,1
1914012,-2.9,1.06,1.76,1.87,26.139,3,4,1,0.362,1836.98,3527.53,210.079737602,14.463052061,1
2110014,-1.82,1.88,1.54,0.88,25.584,2,4,0,0.308,3654.72,3536.21,210.095441913,14.483210544,1
1511004,-0.88,-1.38,0.66,0.53,24.324,7,2,1,0.223,830.28,3539.57,210.071235111,14.451747424,1
2231011,0.02,-0.05,0.31,0.34,25.183,6,10,0,0.14,392.41,3541.03,210.067493702,14.44686155,1
1449022,-0.4,-0.76,1.08,0.74,26.175,3,12,0,0.364,3191.43,3543.77,210.091551355,14.477991577,1
1422022,3.09,4.19,1.23,1.24,25.823,4,5,4,0.524,3781.76,3544.59,210.096628872,14.484554636,1
1225018,1.15,-0.92,0.79,0.76,26.029,4,9,0,0.426,2188.57,3551.92,210.083035828,14.466762252,1
1184024,-0.76,-1.28,1.26,0.75,25.963,4,4,0,0.373,2773.88,3555.23,210.088098449,14.473249093,1
951017,-0.91,1.19,0.61,0.7,24.94,6,10,1,0.411,1693.92,3557.51,210.078854224,14.461210507,1
954017,0.47,0.3,0.33,0.53,25.989,6,9,0,0.232,1543.67,3560.93,210.077603766,14.459509874,1
950017,0.24,-0.14,0.21,0.23,25.518,8,7,0,0.189,1778.02,3560.94,210.079615461,14.462117986,1
1258021,0.1,0.28,0.33,0.43,25.486,6,11,0,0.169,1961.27,3563.38,210.081216523,14.464137116,1
1579023,1.73,0.5,1.87,1.63,26.359,2,4,0,0.319,3232.05,3565.18,210.092146215,14.478265609,1
1144024,-0.59,-1.76,0.26,0.23,25.431,7,7,0,0.139,4067.76,3572.19,210.099401635,14.487508046,1
2358009,-0.09,-0.06,0.05,0.05,21.616,8,14,1,0.037,343.73,3588.52,210.067621597,14.445924848,1
2354009,-1.51,4.59,0.96,0.8,25.694,5,6,0,0.389,411.49,3591.79,210.068240662,14.446651967,1
1725023,0.8,0.31,1.75,0.92,25.973,2,8,0,0.399,414.17,3599.87,210.068356525,14.446614679,1
1300021,0.07,-0.13,0.1,0.11,23.663,8,11,0,0.059,1267.16,3603.51,210.075719613,14.456078124,1
1493022,0.37,2.32,0.6,0.94,25.296,4,4,0,0.363,2977.46,3604.48,210.090412019,14.475105351,1
2167010,-0.43,-0.51,1.28,1.47,25.76,5,8,1,0.637,1231.92,3604.5,210.075428537,14.45567775,1
1592023,2.41,1.82,1.74,0.9,26.109,3,2,0,0.425,3604.37,3609.35,210.095849992,14.48204193,1
2332009,-11.33,-3.31,0.15,0.11,25.302,8,12,0,0.132,959.7,3610.62,210.073162273,14.452597104,1
2192001,-0.31,1.83,1.19,1.89,26.115,4,8,0,0.508,2823.99,3611.27,210.089172544,14.473340867,1
1450019,0.99,-0.44,1.41,1.52,26.108,3,3,0,0.403,1599.97,3612.17,210.078675841,14.459710336,1
2341001,-0.12,0.45,0.56,0.85,26.178,5,4,0,0.201,570.09,3614.96,210.069868246,14.448224513,1
951020,3.32,0.64,1.63,1.85,25.845,3,3,1,0.583,416.95,3618.03,210.068589088,14.446494534,1
2202015,-0.29,1.01,1.13,1.11,26.559,3,10,1,0.293,1233.39,3619.32,210.075611489,14.455570822,1
2253014,0.08,-0.27,0.46,0.71,25.489,5,8,1,0.279,2295.19,3623.5,210.084773544,14.467353816,1
1211018,-0.27,-0.05,0.4,0.38,25.548,7,10,0,0.268,3473.76,3634.06,210.095012705,14.480382957,1
1490004,-0.2,-0.23,0.37,0.32,25.769,6,5,0,0.102,2392.5,3635.2,210.085743421,14.468339515,1
1877012,-1.78,0.43,0.6,0.53,25.678,3,8,0,0.25,3837.69,3636.52,210.098165335,14.484412694,1
2248010,-0.28,0.03,0.54,0.69,26.082,5,7,0,0.279,447.18,3641.51,210.069118227,14.446635842,1
971017,-0.01,-0.12,0.1,0.17,24.151,6,13,1,0.09,1829.22,3646.61,210.081039189,14.46197552,1
2348009,3.93,-2.51,1.2,2.11,25.912,3,4,3,0.509,1193.87,3656.6,210.075700585,14.45482113,1
1974016,1.36,1.86,1.19,1.11,26.046,5,8,1,0.413,1806.74,3658.11,210.08097847,14.461629765,1
882020,6.14,-0.73,1.87,2.36,25.862,5,1,0,0.645,3688.96,3660.17,210.097160361,14.482560723,1
1921012,-0.22,0.03,0.31,0.3,24.955,6,9,0,0.189,3440.92,3670.11,210.095145117,14.479717561,1
2132011,-0.42,-0.14,0.44,0.63,25.619,3,6,0,0.156,3856.08,3679.12,210.098812881,14.484263091,1
987017,0.37,1.22,0.29,0.42,25.707,7,7,0,0.198,1595.8,3680.7,210.079427486,14.459094079,1
1253024,-1.05,0.07,0.73,0.54,25.007,6,4,2,0.253,2473.59,3681.09,210.086966768,14.468860497,1
2216010,-2.68,1.03,1.9,2.0,26.74,2,5,0,0.461,1317.0,3681.53,210.077043938,14.455984219,1
1244021,-0.84,-1.46,1.63,0.86,25.469,4,3,1,0.49,3744.56,3686.68,210.097942223,14.482958967,1
1635007,-0.25,-0.48,0.5,0.41,26.041,5,8,0,0.226,3556.84,3686.95,210.096333799,14.480867712,1
1903008,0.07,0.02,0.12,0.12,24.053,6,14,1,0.072,2638.9,3686.99,210.088453781,14.470651248,1
2537013,-0.12,-0.26,0.28,0.3,25.381,8,11,0,0.241,3367.07,3688.14,210.094718215,14.478745749,1
1652023,1.58,-0.88,0.94,0.63,26.251,4,6,0,0.254,3233.09,3703.48,210.093744277,14.477127141,1
1280018,4.37,3.11,1.65,1.09,25.956,8,2,1,0.462,2302.43,3707.09,210.085796283,14.466739333,1
940017,3.45,0.8,1.41,0.79,25.118,3,2,0,0.373,3871.19,3707.42,210.099267836,14.484195988,1
1852008,0.08,3.07,1.61,1.84,26.096,3,8,4,0.414,3756.19,3707.61,210.098282581,14.482914442,1
939017,2.46,2.2,0.81,0.53,25.2,6,3,1,0.35,3948.2,3710.35,210.09996263,14.485028561,1
1006020,-0.88,-2.37,1.74,1.2,25.597,7,1,1,0.579,582.83,3712.36,210.071096715,14.447556506,1
1315021,0.09,-1.06,0.93,0.71,26.053,4,7,0,0.366,2094.87,3714.08,210.084094847,14.464371028,1
2078012,0.11,0.16,1.24,2.45,25.823,2,9,1,0.489,1085.88,3716.03,210.075456582,14.453125105,1
964020,0.2,-0.23,0.2,0.24,25.225,7,15,0,0.158,1080.43,3716.65,210.075416819,14.453059136,1
1804002,-0.19,-0.11,0.07,0.11,23.305,8,11,0,0.059,1713.04,3720.16,210.080887243,14.460070923,1
1246018,3.55,1.82,2.44,1.22,25.694,6,5,0,0.805,3707.86,3724.95,210.098066987,14.482232306,1
2379015,0.1,0.34,0.16,0.1,22.87,3,14,1,0.05,231.34,3730.15,210.068284406,14.443496515,1
952017,0.05,0.75,0.72,0.92,25.005,7,2,0,0.465,3706.85,3730.41,210.098121028,14.48217573,1
